"I_INDEX","VEHICLE_ID","VEHICLE_TYPE","TTC","ING_ACCELERAION","HANDLE_ANGLE","C_SEQ","LATITUDE","LONGITUDE","C_TIMESTAMP","INTER_VEHICLE_DISTANCE","SPEED","LATERAL_ACCELERATION","WIPER_STATUS","MDPS_ANGLE","DRIVING_DISTANCE","EMERGENCY_LIGHT","WHEEL_SPEED","AUTO_DRIVING_STATUS","TRANSMISSION","V_TIMESTAMP","TURN_SIGNAL","YAW_RATE","BRAKING_STATUS","BRAKING_TYPE","SENSOR_TYPE","S_TIMESTAMP","SENSOR_STATUS","SENSOR_ID","GOAL_LONGITUDE","J_SEQ","MOTION_PLAN","GOAL_SPEED","TARGET_OBJ_SPEED","TARGET_OBJ_PREDICT","TARGET_OBJ","GOAL_ACCELERATION","TARGET_OBJ_DISTANCE","J_TIMESTAMP","GOAL_LATITUDE","GOAL_WHEEL_ANGLE","L_LATITUDE","L_TIMESTAMP","L_SPEED","HEADING","L_LONGITUDE","LANE","OBSTACLE_ARR","TRAFFIC_LIGHT_ARR","T_TIMESTAMP","TRAFFIC_LIGHT_ID","TRAFFIC_LIGHT","OBSTACLE_WIDTH","OBSTACLE_LNG_SPEED","OBSTACLE_ID","OBSTACLE_LATERAL_ABS_SPEED","O_TIMESTAMP","OBSTACLE_DISTANCE","OBSTACLE_HEADING","OBSTACLE_LATERAL_SPEED","OBSTACLE_LNG_ABS_SPEED","OBSTACLE_TYPE","REGIST_DATE","REAL_DIV","ARRIVAL_NAME","ARRIVAL_DISTANCE","ARRIVAL_TIME","ARRIVAL_ID","GEAR_STATUS","BRAKE_STATUS","LOAD_CAPACITY","BATTERY_REMAINING_CAPACITY","BATTERY_VOLTAGE","BATTERY_TEMPERATURE","BRAKE","BRAKE_TYPE","ACCEL","WORK_RATE"
20581,STSW000001,S,,,,,"36.498545593527815","127.32707688320012",,,"0.0",,,"18.0","0.01","1","0.0","1",,"2025-05-29 14:40:55.610197","1","0.003168569877743721",,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:40:55",,,,,,"3","1",,,,,"1.5",,"0.0",
20582,STSW000001,S,,,,,"36.498545574450134","127.32707694107555",,,"0.0",,,"18.0","0.01","1","0.0","1",,"2025-05-29 14:40:56.611931","1","0.0017678608419373631",,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:40:56",,,,,,"3","1",,,,,"1.5",,"0.0",
20583,STSW000001,S,,,,,"36.49854556476199","127.32707691847536",,,"0.0",,,"18.0","0.01","1","0.0","1",,"2025-05-29 14:40:57.614765","1",-2.3259011868503876e-05,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:40:57",,,,,,"3","1",,,,,"1.5",,"0.0",
20584,STSW000001,S,,,,,"36.4985456069387","127.3270768785077",,,"0.0",,,"18.0","0.01","1","0.0","1",,"2025-05-29 14:40:58.617464","1","0.003165589412674308",,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:40:58",,,,,,"3","1",,,,,"1.5",,"0.0",
20585,STSW000001,S,,,,,"36.49854561537822","127.3270768260753",,,"0.0",,,"18.0","0.01","1","0.0","1",,"2025-05-29 14:40:59.619971","1",-0.000444216828327626,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:40:59",,,,,,"3","1",,,,,"1.5",,"0.0",
20586,STSW000001,S,,,,,"36.498545595637204","127.32707689109141",,,"0.0",,,"18.0","0.01","1","0.0","1",,"2025-05-29 14:41:00.622806","1","0.004247414413839579",,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:00",,,,,,"3","1",,,,,"1.5",,"0.0",
20587,STSW000001,S,,,,,"36.49854562132927","127.32707682338184",,,"0.0",,,"18.0","0.01","1","0.0","1",,"2025-05-29 14:41:01.624974","1","0.0009080635500140488",,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:01",,,,,,"3","1",,,,,"1.5",,"0.0",
20588,STSW000001,S,,,,,"36.49854554933034","127.32707690093528",,,-0.0,,,"18.0","0.01","1","0.0","1",,"2025-05-29 14:41:02.627739","1","0.0029271715320646763",,,,,,,,,,,,,,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,"2025-05-29 14:41:02",,,,,,"3","1",,,,,"1.5",,"0.0",
20589,STSW000001,S,,,,,"36.498545659638275","127.32707686846078",,,"0.0",,,"18.0","0.01","1","0.0","1",,"2025-05-29 14:41:03.629948","1","0.0023355947341769934",,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:03",,,,,,"1","1",,,,,"1.5",,"0.0",
20590,STSW000001,S,,,,,"36.49854558862964","127.32707686963965",,,"0.0",,,"18.0","0.01","1","0.0","1",,"2025-05-29 14:41:04.631934","1","0.0008797513437457383",,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:04",,,,,,"1","1",,,,,"1.5",,"0.0",
