"I_INDEX","VEHICLE_ID","VEHICLE_TYPE","TTC","ING_ACCELERAION","HANDLE_ANGLE","C_SEQ","LATITUDE","LONGITUDE","C_TIMESTAMP","INTER_VEHICLE_DISTANCE","SPEED","LATERAL_ACCELERATION","WIPER_STATUS","MDPS_ANGLE","DRIVING_DISTANCE","EMERGENCY_LIGHT","WHEEL_SPEED","AUTO_DRIVING_STATUS","TRANSMISSION","V_TIMESTAMP","TURN_SIGNAL","YAW_RATE","BRAKING_STATUS","BRAKING_TYPE","SENSOR_TYPE","S_TIMESTAMP","SENSOR_STATUS","SENSOR_ID","GOAL_LONGITUDE","J_SEQ","MOTION_PLAN","GOAL_SPEED","TARGET_OBJ_SPEED","TARGET_OBJ_PREDICT","TARGET_OBJ","GOAL_ACCELERATION","TARGET_OBJ_DISTANCE","J_TIMESTAMP","GOAL_LATITUDE","GOAL_WHEEL_ANGLE","L_LATITUDE","L_TIMESTAMP","L_SPEED","HEADING","L_LONGITUDE","LANE","OBSTACLE_ARR","TRAFFIC_LIGHT_ARR","T_TIMESTAMP","TRAFFIC_LIGHT_ID","TRAFFIC_LIGHT","OBSTACLE_WIDTH","OBSTACLE_LNG_SPEED","OBSTACLE_ID","OBSTACLE_LATERAL_ABS_SPEED","O_TIMESTAMP","OBSTACLE_DISTANCE","OBSTACLE_HEADING","OBSTACLE_LATERAL_SPEED","OBSTACLE_LNG_ABS_SPEED","OBSTACLE_TYPE","REGIST_DATE","REAL_DIV","ARRIVAL_NAME","ARRIVAL_DISTANCE","ARRIVAL_TIME","ARRIVAL_ID","GEAR_STATUS","BRAKE_STATUS","LOAD_CAPACITY","BATTERY_REMAINING_CAPACITY","BATTERY_VOLTAGE","BATTERY_TEMPERATURE","BRAKE","BRAKE_TYPE","ACCEL","WORK_RATE"
14758,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.07",,,,,,,"0",,"2025-05-22 14:43:02.868146",,,,,,,,,,,,,,,,,,,,,,,,"93.65",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14759,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.04",,,,,,,"0",,"2025-05-22 14:43:03.879663",,,,,,,,,,,,,,,,,,,,,,,,"93.65",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14760,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.07",,,,,,,"0",,"2025-05-22 14:43:04.889037",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14761,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.04",,,,,,,"0",,"2025-05-22 14:43:05.900193",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14762,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.04",,,,,,,"0",,"2025-05-22 14:43:06.909685",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14763,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.03",,,,,,,"0",,"2025-05-22 14:43:07.920944",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14764,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.04",,,,,,,"0",,"2025-05-22 14:43:08.930586",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14765,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.05",,,,,,,"0",,"2025-05-22 14:43:09.940633",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14766,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.05",,,,,,,"0",,"2025-05-22 14:43:10.951165",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14767,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.05",,,,,,,"0",,"2025-05-22 14:43:11.962463",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14768,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.02",,,,,,,"0",,"2025-05-22 14:43:12.972444",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14769,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.02",,,,,,,"0",,"2025-05-22 14:43:13.982949",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
14770,TRAC000001,T,,,,,"36.466375","127.075636",,,"0.03",,,,,,,"0",,"2025-05-22 14:43:14.993005",,,,,,,,,,,,,,,,,,,,,,,,"93.66",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,
